REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Service detail,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,TERMINATED,DECIMALS
2021-01,Alberta,2016A000248,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170653,10.2.1.1,128841,,,0
2021-01,Alberta,2016A000248,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170655,10.3.1.1,318097,,,0
2021-01,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170661,11.1.1.1,782061,,,0
2021-01,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170715,11.1.1.2,869187,,,0
2021-01,British Columbia,2016A000259,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170667,11.4.1.1,43102,,,0
2021-01,British Columbia,2016A000259,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170669,11.5.1.1,33732,,,0
2021-01,British Columbia,2016A000259,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170663,11.2.1.1,355793,,,0
2021-01,British Columbia,2016A000259,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170665,11.3.1.1,349434,,,0
2021-01,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170671,12.1.1.1,5107,,,0
2021-01,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170716,12.1.1.2,6263,,,0
2021-01,Yukon,2016A000260,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170677,12.4.1.1,,x,,0
2021-01,Yukon,2016A000260,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170679,12.5.1.1,,x,,0
2021-01,Yukon,2016A000260,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170673,12.2.1.1,,x,,0
2021-01,Yukon,2016A000260,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170675,12.3.1.1,,x,,0
2021-01,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170681,13.1.1.1,4127,,,0
2021-01,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170717,13.1.1.2,4753,,,0
2021-01,Northwest Territories,2016A000261,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170687,13.4.1.1,,x,,0
2021-01,Northwest Territories,2016A000261,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170689,13.5.1.1,,x,,0
2021-01,Northwest Territories,2016A000261,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170683,13.2.1.1,,x,,0
2021-01,Northwest Territories,2016A000261,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170685,13.3.1.1,,x,,0
2021-01,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170691,14.1.1.1,1423,,,0
2021-01,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170718,14.1.1.2,1604,,,0
2021-01,Nunavut,2016A000262,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170697,14.4.1.1,,x,,0
2021-01,Nunavut,2016A000262,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170699,14.5.1.1,,..,,0
2021-01,Nunavut,2016A000262,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170693,14.2.1.1,,x,,0
2021-01,Nunavut,2016A000262,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170695,14.3.1.1,,x,,0
2021-02,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170561,1.1.1.1,3864442,A,,0
2021-02,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170701,1.1.1.2,4514781,A,,0
2021-02,Canada,2016A000011124,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170567,1.4.1.1,228661,A,,0
2021-02,Canada,2016A000011124,Special food services [7223],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170704,1.4.1.2,254916,A,,0
2021-02,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170569,1.5.1.1,71645,A,,0
2021-02,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170705,1.5.1.2,82284,A,,0
2021-02,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170563,1.2.1.1,1433061,A,,0
2021-02,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170702,1.2.1.2,1613542,A,,0
2021-02,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170565,1.3.1.1,2131074,A,,0
2021-02,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170703,1.3.1.2,2564039,A,,0
2021-02,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170571,2.1.1.1,41978,A,,0
2021-02,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170706,2.1.1.2,52650,A,,0
2021-02,Newfoundland and Labrador,2016A000210,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170577,2.4.1.1,,x,,0
2021-02,Newfoundland and Labrador,2016A000210,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170579,2.5.1.1,,x,,0
2021-02,Newfoundland and Labrador,2016A000210,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170573,2.2.1.1,9164,A,,0
2021-02,Newfoundland and Labrador,2016A000210,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170575,2.3.1.1,28620,A,,0
2021-02,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170581,3.1.1.1,18741,A,,0
2021-02,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170707,3.1.1.2,25066,A,,0
2021-02,Prince Edward Island,2016A000211,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170587,3.4.1.1,,x,,0
2021-02,Prince Edward Island,2016A000211,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170589,3.5.1.1,,x,,0
2021-02,Prince Edward Island,2016A000211,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170583,3.2.1.1,6893,A,,0
2021-02,Prince Edward Island,2016A000211,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170585,3.3.1.1,11263,A,,0
2021-02,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170591,4.1.1.1,106789,A,,0
2021-02,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170708,4.1.1.2,131254,A,,0
2021-02,Nova Scotia,2016A000212,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170597,4.4.1.1,5446,A,,0
2021-02,Nova Scotia,2016A000212,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170599,4.5.1.1,1874,A,,0
2021-02,Nova Scotia,2016A000212,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170593,4.2.1.1,36816,A,,0
2021-02,Nova Scotia,2016A000212,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170595,4.3.1.1,62652,A,,0
2021-02,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170601,5.1.1.1,72860,A,,0
2021-02,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170709,5.1.1.2,88993,A,,0
2021-02,New Brunswick,2016A000213,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170607,5.4.1.1,1970,B,,0
2021-02,New Brunswick,2016A000213,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170609,5.5.1.1,2627,A,,0
2021-02,New Brunswick,2016A000213,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170603,5.2.1.1,23091,A,,0
2021-02,New Brunswick,2016A000213,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170605,5.3.1.1,45173,A,,0
2021-02,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170611,6.1.1.1,647566,A,,0
2021-02,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170710,6.1.1.2,766958,A,,0
2021-02,Quebec,2016A000224,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170617,6.4.1.1,49029,A,,0
2021-02,Quebec,2016A000224,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170619,6.5.1.1,7435,B,,0
2021-02,Quebec,2016A000224,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170613,6.2.1.1,244547,A,,0
2021-02,Quebec,2016A000224,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170615,6.3.1.1,346555,A,,0
2021-02,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170621,7.1.1.1,1408832,A,,0
2021-02,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170711,7.1.1.2,1643844,A,,0
2021-02,Ontario,2016A000235,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170627,7.4.1.1,87220,A,,0
2021-02,Ontario,2016A000235,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170629,7.5.1.1,9538,A,,0
2021-02,Ontario,2016A000235,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170623,7.2.1.1,446357,A,,0
2021-02,Ontario,2016A000235,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170625,7.3.1.1,865717,A,,0
2021-02,Manitoba,2016A000246,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170631,8.1.1.1,121647,A,,0
2021-02,Manitoba,2016A000246,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170712,8.1.1.2,138314,A,,0
2021-02,Manitoba,2016A000246,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170637,8.4.1.1,6338,A,,0
2021-02,Manitoba,2016A000246,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170639,8.5.1.1,599,D,,0
2021-02,Manitoba,2016A000246,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170633,8.2.1.1,40373,A,,0
2021-02,Manitoba,2016A000246,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170635,8.3.1.1,74338,A,,0
2021-02,Saskatchewan,2016A000247,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170641,9.1.1.1,121764,A,,0
2021-02,Saskatchewan,2016A000247,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170713,9.1.1.2,141739,A,,0
2021-02,Saskatchewan,2016A000247,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170647,9.4.1.1,5269,A,,0
2021-02,Saskatchewan,2016A000247,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170649,9.5.1.1,5073,A,,0
2021-02,Saskatchewan,2016A000247,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170643,9.2.1.1,42761,A,,0
2021-02,Saskatchewan,2016A000247,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170645,9.3.1.1,68662,A,,0
2021-02,Alberta,2016A000248,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170651,10.1.1.1,542647,A,,0
2021-02,Alberta,2016A000248,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170714,10.1.1.2,617691,A,,0
2021-02,Alberta,2016A000248,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170657,10.4.1.1,26312,A,,0
2021-02,Alberta,2016A000248,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170659,10.5.1.1,8918,C,,0
2021-02,Alberta,2016A000248,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170653,10.2.1.1,212802,A,,0
2021-02,Alberta,2016A000248,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170655,10.3.1.1,294615,A,,0
2021-02,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170661,11.1.1.1,770547,A,,0
2021-02,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170715,11.1.1.2,895684,A,,0
2021-02,British Columbia,2016A000259,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170667,11.4.1.1,43177,A,,0
2021-02,British Columbia,2016A000259,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170669,11.5.1.1,33733,A,,0
2021-02,British Columbia,2016A000259,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170663,11.2.1.1,365721,A,,0
2021-02,British Columbia,2016A000259,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170665,11.3.1.1,327916,A,,0
2021-02,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170671,12.1.1.1,5180,A,,0
2021-02,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170716,12.1.1.2,6176,A,,0
2021-02,Yukon,2016A000260,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170677,12.4.1.1,,x,,0
2021-02,Yukon,2016A000260,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170679,12.5.1.1,,x,,0
2021-02,Yukon,2016A000260,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170673,12.2.1.1,,x,,0
2021-02,Yukon,2016A000260,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170675,12.3.1.1,,x,,0
2021-02,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170681,13.1.1.1,4475,A,,0
2021-02,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170717,13.1.1.2,4897,A,,0
2021-02,Northwest Territories,2016A000261,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170687,13.4.1.1,,x,,0
2021-02,Northwest Territories,2016A000261,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170689,13.5.1.1,,x,,0
2021-02,Northwest Territories,2016A000261,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170683,13.2.1.1,,x,,0
2021-02,Northwest Territories,2016A000261,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170685,13.3.1.1,,x,,0
2021-02,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170691,14.1.1.1,1414,A,,0
2021-02,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170718,14.1.1.2,1514,A,,0
2021-02,Nunavut,2016A000262,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170697,14.4.1.1,,x,,0
2021-02,Nunavut,2016A000262,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170699,14.5.1.1,,..,,0
2021-02,Nunavut,2016A000262,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170693,14.2.1.1,,x,,0
2021-02,Nunavut,2016A000262,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170695,14.3.1.1,,x,,0
2021-03,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170561,1.1.1.1,4822356,A,,0
2021-03,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170701,1.1.1.2,4947934,A,,0
2021-03,Canada,2016A000011124,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170567,1.4.1.1,288753,A,,0
2021-03,Canada,2016A000011124,Special food services [7223],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170704,1.4.1.2,293434,A,,0
2021-03,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170569,1.5.1.1,94539,B,,0
2021-03,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170705,1.5.1.2,94238,B,,0
2021-03,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170563,1.2.1.1,1834935,A,,0
2021-03,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170702,1.2.1.2,1888148,A,,0
2021-03,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170565,1.3.1.1,2604129,A,,0
2021-03,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170703,1.3.1.2,2672113,A,,0
2021-03,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170571,2.1.1.1,50930,A,,0
2021-03,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170706,2.1.1.2,54479,A,,0
2021-03,Newfoundland and Labrador,2016A000210,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170577,2.4.1.1,,x,,0
2021-03,Newfoundland and Labrador,2016A000210,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170579,2.5.1.1,,x,,0
2021-03,Newfoundland and Labrador,2016A000210,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170573,2.2.1.1,10100,C,,0
